9SIA1K643P1589,23H-000F-00007,2/28/2017 1:13:15 PM,Patrick M.,Doesn't Work in Linux,1, None, Not supported,,None,None
9SIA24G28N1670,29-102-062,12/29/2014 6:30:49 AM,Jason C.,be careful of what you buy,2, Produces good quality sound for  software based audio codec card. That's it.," The sound processoir is a realtek alc898. If you don't believe me, here is the creative sitelink  comparing the audigy fx and rx even showing that it iuses the audio codec:http://support.creative.com/kb/ShowArticle.aspx?sid=120331"," just because you make software for poopy realtek audio on some motherboards (the sound blaster cinema software used on some alc 1150 codecs) doesn't mean you owe a favor to your COMPEITION creative by making a cheap audio card and outright lying by printing your creative name on a realtek chip, Yes, the card's codec has a creative logo on  it. It's your competition creative, what are you thinking by going in bed with what is on more than most motherboards out there when you make batter discete cards? DUH!!",15,20
9SIA24G28N1670,29-102-062,12/17/2014 11:34:46 AM,James D.,Incredible sound for the price,5," -Excellent sound with headphones or speakers.-Very cheap (got mine on a Newegg Flash deal for less than 20 bucks).-Has input pins for front audio panel.-Software is easy to use, online drivers are kept up-to-date.", None.," If you are experiencing poor audio quality (buzzing/echo/down-sampling), and you are running Windows 8.1, check your sound properties in the Control Panel and disable the 5.1 Surround (select ""Stereo"" instead). My card initially had the same audio problems that many reviewers here are complaining about until I disabled this feature in Windows. Install the latest driver from Creative and let it handle the 5.1 surround instead, and select the headphone mode whenever using headphones.",2,2
9SIA24G28N1670,29-102-062,12/10/2014 5:09:28 PM,Jeanne C.,OK if you don't care much about sound,3, Cheap and works if your on board sound dies. Which happened to me and I was in a hurry.," HORRIBLE buzzing! If you are using a gaming headset get used to the sound of feedback, annoying never ending feed back. O__0"," If you are in a jam and low on cash, don't plan on using headphones then this should be fine. After upgrading my Mobo and CPU I now realize how subpar the product is. BUT keep in mind the price. I changed my view to 3 eggs from 5",2,6
9SIA24G28N1670,29-102-062,12/6/2014 4:12:49 PM,Jeanne C.,Decent,5, It works and the sound was better then the on borad sound of my MSI 970A G46. I got it because one day my Mobo deiced I didn't need sound. lol," None so far, well maybe I get buzzing while wearing headphones.", Don't buy MSI MoBo's,1,3
9SIA24G28N1670,29-102-062,11/16/2014 1:59:17 PM,ADRIEN D.,Nice with the headset,5," Good sound card, bought because of the ohm output !", none,,None,None
9SIA24G28N1670,29-102-062,10/26/2014 5:13:06 PM,Anonymous,Works as price would tell you.,5," Works as expected with 24 bit sound enabled. Good software set and W8.1 sees it every day. The onboard sound (RELTEK AC97) was not initializing reliably with W8.1 for some odd, and never figured out the reason. So, I replaced the ASUS A8N SLI Deluxe MB onboad RELTEK AC97 CODEC sound with this card, and now we're good to go again.-This is advertised as BASIC sound at or above onboard sound at the time the card was designed several years back so no, this won't be an Xgamer extreme or higher level of sound on newer Creative onboard sound chip enabled MB's. The sound quality meets the old MB's sound.It still PLENTY good for most all casual PC based uses and games with PCI based sound. So overall, the fit is perfect and as advertised. Can't complain.  24bit 96KHz sound is plenty good for basic PC usage."," I really don't have any issues with this card at all. Yes, there is some software to fiddle with, but hey, you at least HAVE some flexibility! So if some settings bother you, you'll need to fiddle at least ONCE and then leave it. Be sure to set it to studio quality 24 bit sound! I wish standard bass / treble were more easily found, though. It's not to be found. Odd.", I'm perplexed by others expectations of a $30.00 sound card. The speakers  (cheap Chinese 2.1 verses Altec Lansing ACS500's) I use have a HUGE impact on sound  way more than the card limits it. Fiddle with speakers and see.,2,2
9SIA24G28N1670,29-102-062,6/11/2014 10:39:29 AM,Roger W.,Good Simple Card to replace bad MoBo sound,5, • Cheap• Good Sound• Eualizer• Crystalizer, • Some unwanted setting are on by default and may disappoint some people on first impression.,,None,None
9SIA24G28N1670,29-102-062,4/29/2014 9:25:18 AM,Stephan R.,At least it fixes EMI problem,3," I bought a sound card off the internet in a hurry as a work-around for a sound interference problem going on with my (i believe) defective motherboard.  As others have stated, the sound on this thing is pretty sub-par, but it did at least fix my EMI problem, and my computer no longer drives me nuts."," Unfortunately, I believe that the audio on my motherboard is actually quite a bit superior to this card.  Worse, other options could be had that are far better, even under the creative brand name, for a similar price.  This card is just a little too dated to be a good budget card anymore.",,1,1
9SIA24G28N1670,29-102-062,3/4/2014 5:11:10 PM,Alex L.,Not a real Audigy  DO NOT BUY!,1, There can not be any pros because it sounds terrible., Sound quality.  They should take these off the market.,,2,7
9SIA24G28N1670,29-102-062,2/17/2014 8:02:29 PM,Kevin T.,Complete garbage,1, Cheap and small.," No support from CL on this card, not a single subject about it in the community either. Audio drops channels, switching from left only, to right only, then going completely silent. Driver download from CL doesn't update the installed driver for the card(driver on install disc is 4 years old) .", Don't get this unless you're a professional hardware troubleshooter. No support from Creative Labs means you're on your own figuring this thing out if it doesn't work.,4,5
9SIA24G28N1670,29-102-062,2/14/2014 5:29:35 PM,Benoit B.,NOT a real Audigy.,1," Vista, Win7,Win8 drivers compatible. Recent product so drivers will be lept up to date."," NOT a real Audigy. Bought it because I couldnt find up to date drivers for my first generation PCI AUDIGY card for Win7. Needed a simple 5.1 PCIe card with Win7 drivers.Sound is the same as with my onboard. Too much echo, cant spot enemies positions in Counter Strike:GO or Battlefield. Threw the card away, didnt even try to sell it. Bought a Recon instead.",,3,5
9SIA24G28N1670,29-102-062,2/5/2014 8:00:54 AM,Anonymous,Great Card,5," Great card, does exactly what it's supposed to do. Easy install, no problems. Worked as an inexpensive solution to a PC that didn't have onboard sound. (The free shipping had it at my door in two days. That's also really nice)", None. It's a cheap card that works / sounds great. Don't expect it it blow other sound cards out of the water.," I would recommend this to anyone who needs an easy solution to get some sound out of their PC or if their old card died. It comes with some software if you're interested but it's not even required to get the card working. It's also useful if you like to do simple recording, but it isn't supposed to be an audio interface either.",1,1
9SIA24G28N1670,29-102-062,2/1/2014 9:35:25 AM,Anonymous,Very Nice,5, Cheap. Runs Great. Quality sound., Was'nt free.," Got this card to replace a 3 yr old Audigy SC that was giving me fits. Easy install, easy driver setup (get the newest from the website beforehand and skip the CD). great sounding off the bat. Avide gamer and this gives me no fits in anything and way cheaper than the top shelf stuff with almost no difference in sound that I can tell. If your an audiophile, you might be disappointed as it does ok with music, but with gaming it's great.",None,None
9SIA24G28N1670,29-102-062,1/30/2014 9:40:12 AM,linh v.,Creative Audigy Fx 70SB157000000 PCI Express x1,2," Bad sound, it duplicated voice when I use line in, no where to get tools for recording ( What you hear) ."," I'm love this brand long time, I collection many kind of sound card, but this kind so dis-pointed, not recommend it to buyer.",,1,3
9SIA24G28N1670,29-102-062,1/29/2014 10:29:06 AM,Michelle D.,Not a true Audigy.  Very disappointed.,2," Compact low profile card, comes with low profile bracket for Micro-ATX cases, HD audio header for front panel spkr/mic  connectivity, 600 ohm headphone amplifier, looks nice, but that's about where pros end."," Firstly, this is not a true Audigy card as the name might lead you to believe.  See Other Thoughts for more on this.  Audio output quality is inferior to the VIA onboard sound on my 4+ year old motherboard.  There is no driver functionality for Stereo Mix (What U Hear) recording.  I began experiencing random blue screens requiring a reboot when coming out of sleep, which never happened before."," The truth is that this card utilizes a Realtek ALC898 chip, not a chip by Creative Technology. It might actually be a downgrade to what you already have on your mainboard.  I wasn't aware of this until after I purchased the card and tried figuring out what was making the sound so bad.  It was only then I discovered it has a  Realtek sound chip.  I contacted Creative support about the lack of Stereo Mix/What U Hear recording capability and they simply stated that it was not supported on this model.  Between this and the overall lack of sound quality, I would not recommend this card if either of these two attributes are important to you.  I will say this: the card produces some loud audio to the headphones due to the 600 ohm amplifier.  Loud and Bad are not a good combination, though.  Trying to get the audio to not sound ""muddy"", or at least equal to my onboard sound  was an exercise in futility.  I was tempted to return the card for a refund, but I could not swallow the return shipping cost.  Newegg did not offer to pay for the return UPS shipping label.   I'm going to add this card to my spare parts bin and let it gather mold and mushrooms.  Lesson learned.",6,7
