,ltable_ASIN,rtable_NID,predicted
2875,B00LGNFBHM,9SIA0FU4969935,1
2876,B00LGNFBHM,9SIAB275B48490,1
2877,B00LGNZ1T0,N82E16813128719,0
2878,B00LGO70PM,9SIA1K64147574,0
2879,B00LGO70PM,9SIA1K64A32652,0
2880,B00LGO70PM,9SIA1N82835448,0
2881,B00LGO70PM,9SIA1N82M64384,0
2882,B00LGO70PM,N82E16829132020R,0
2883,B00LI9ML0E,9SIA4MR4MH7581,1
2884,B00LJ3GB78,9SIA85V4M09884,0
2885,B00LJ3GB78,9SIA85V4MU3613,0
2886,B00LJ3GB78,9SIA85V4RX5220,0
2887,B00LJ3GB78,9SIA85V4S96713,0
2888,B00LJ3GB78,9SIA85V50C7295,0
2889,B00LJ3GB78,N82E16813157369,0
2890,B00LJ3GB78,N82E16813157451,0
2891,B00LJ3GB78,N82E16813157500,0
2892,B00LJ3GB78,N82E16813157502,0
2893,B00LJ3GB78,N82E16813157503,0
2894,B00LJ3GB78,N82E16813157505,0
2895,B00LJ3GB78,N82E16813157507,0
2896,B00LJ3GB78,N82E16813157511,0
2897,B00LJ3GB78,N82E16813157535,0
2898,B00LJ3GB78,N82E16813157536,0
2899,B00LJ3GB78,N82E16813157543,0
2900,B00LJ3GB78,N82E16813157627,0
2901,B00LJ3GB78,N82E16813157628,0
2902,B00LJ3GB78,N82E16813157631,0
2903,B00LJ3GB78,N82E16813157634,0
2904,B00LJ3GB78,N82E16813157636,0
2905,B00LJ3GB78,N82E16813157642,0
2906,B00LJ3GB78,N82E16813157649,0
2907,B00LJ3GB78,N82E16813157669,0
2908,B00LJ3GB78,N82E16813157675,0
2909,B00LJ3GB78,N82E16813157676,0
2910,B00LJ3GB78,N82E16813157678,0
2911,B00LJ3GB78,N82E16813157681,0
2912,B00LJ3GB78,N82E16813157685,0
2913,B00LJ3GB78,N82E16813157687,0
2914,B00LN0P5Q0,N82E16822301022,1
2915,B00LN0P5Q0,N82E16822301023,0
2916,B00LO3KR96,9SIA9HJ3JJ4539,0
2917,B00LO3KR96,N82E16822236342,0
2918,B00LO3KR96,N82E16822236343,0
2919,B00LO3KR96,N82E16822236344,0
2920,B00LO3KR96,N82E16822236599,0
2921,B00LO3KRHI,9SIA9DE3SA7099,0
2922,B00LO3KRHI,9SIA9HJ3JJ4539,0
2923,B00LO3KRHI,9SIA9HJ3JJ5812,0
2924,B00LO3KRHI,N82E16822236342,0
2925,B00LO3KRHI,N82E16822236343,0
2926,B00LO3KRHI,N82E16822236344,0
2927,B00LO3KRHI,N82E16822236599,0
2928,B00LO3KRM8,9SIA9DE3SA7099,0
2929,B00LO3KRM8,9SIA9HJ3H87752,0
2930,B00LO3KRM8,9SIA9HJ3JJ4539,0
2931,B00LO3KRM8,N82E16822236342,0
2932,B00LO3KRM8,N82E16822236343,0
2933,B00LO3KRM8,N82E16822236344,0
2934,B00LO3KRM8,N82E16822236599,0
2935,B00LPTZU9Q,N82E16817148008,1
2936,B00LPU9SLG,N82E16811553009,0
2937,B00LSRW3U4,9SIA4M553Z9576,1
2938,B00LUH17XG,9SIA2F84D68874,1
2939,B00LUH1N4O,9SIA1N83U90726,1
2940,B00LUH1N4O,9SIA85V4T08007,0
2941,B00LUH1N4O,N82E16819113404,0
2942,B00LUY72F6,9SIABVR4RB5383,0
2943,B00LUY72F6,N82E16813130790,0
2944,B00LV8TZAG,9SIA1N83U90876,1
2945,B00LV8U0VE,9SIA85V4R42382,1
2946,B00LV8U2C6,9SIA2F84D68927,1
2947,B00LZS5EEI,1EE-0008-00094,1
2948,B00LZVNWIA,9SIAC354SW7939,1
2949,B00LZVOOEQ,9SIABW94WK0576,1
2950,B00M1C4P9C,N82E16822510022,0
2951,B00M1C4RJK,N82E16822510022,0
2952,B00M1VICH4,0YH-011P-00005,0
2953,B00M1VICH4,9SIA1K65850201,0
2954,B00M1VICH4,9SIA1N82849351,0
2955,B00M1VICH4,9SIA22F56X2126,0
2956,B00M1VICH4,9SIA22F5CD4708,0
2957,B00M1VICH4,9SIA3FA36D7258,0
2958,B00M1VICH4,9SIA4P01PE9246,0
2959,B00M1VICH4,9SIA4P03HJ4087,0
2960,B00M1VICH4,9SIA4P03S12378,0
2961,B00M1VICH4,9SIA4T01GS2931,0
2962,B00M1VICH4,9SIA4T01GT5698,0
2963,B00M1VICH4,9SIA4T01GT7460,0
2964,B00M1VICH4,9SIA6AH20X3008,0
2965,B00M1VICH4,9SIA6AH2T50037,0
2966,B00M1VICH4,9SIA6AH2T50164,0
2967,B00M1VICH4,9SIA6ZP4YF0813,0
2968,B00M1VICH4,9SIA9HJ3JN3976,0
2969,B00M1VICH4,9SIABHV4EG4721,1
2970,B00M1VICH4,9SIACGB57B8118,0
2971,B00M1VICH4,N82E16822236783,0
2972,B00M1VICH4,N82E16822236784,0
2973,B00M1VICH4,N82E16822236890,0
2974,B00M1VICH4,N82E16822236959,0
2975,B00M1XEQVI,9SIA4A03E73253,1
2976,B00M1XEQVI,9SIA7JJ2YJ7882,1
2977,B00M3NZZ98,9SIABMT4XB8319,0
2978,B00M58CMYC,N82E16826627069,0
2979,B00M5DUJQ0,9SIA0AJ3KR1414,0
2980,B00M5DUJQ0,9SIA0AJ3ZC2066,0
2981,B00M5DUJQ0,9SIA0AJ41H6231,0
2982,B00M5DUJQ0,9SIAB2753Y7841,0
2983,B00M5DUJQ0,N82E16823816040,0
2984,B00M5DUJQ0,N82E16823816043,0
2985,B00M5DUJQ0,N82E16823816048,0
2986,B00M5DUJQ0,N82E16823816049,1
2987,B00M5DUJQ0,N82E16823816056,0
2988,B00M5DUJQ0,N82E16823816065,0
2989,B00M5DUJQ0,N82E16823816069,0
2990,B00M5DUJQ0,N82E16823816070,0
2991,B00M5DUJQ0,N82E16823816074,0
2992,B00M5DUJQ0,N82E16823816075,0
2993,B00M5DUJQ0,N82E16823816076,0
2994,B00M5DUJQ0,N82E16823816078,0
2995,B00M5DUJQ0,N82E16823816079,0
2996,B00M5DUJQ0,N82E16823816081,0
2997,B00M5DUOBK,9SIA0AJ3KR1414,0
2998,B00M5DUOBK,9SIA0AJ3ZC2066,0
2999,B00M5DUOBK,9SIA0AJ41H6231,0
3000,B00M5DUOBK,9SIA2F84VE8862,0
3001,B00M5DUOBK,9SIAB2753Y7841,0
3002,B00M5DUOBK,N82E16823816040,0
3003,B00M5DUOBK,N82E16823816043,0
3004,B00M5DUOBK,N82E16823816048,1
3005,B00M5DUOBK,N82E16823816049,0
3006,B00M5DUOBK,N82E16823816055,0
3007,B00M5DUOBK,N82E16823816065,0
3008,B00M5DUOBK,N82E16823816069,0
3009,B00M5DUOBK,N82E16823816070,0
3010,B00M5DUOBK,N82E16823816074,0
3011,B00M5DUOBK,N82E16823816075,0
3012,B00M5DUOBK,N82E16823816076,0
3013,B00M5DUOBK,N82E16823816078,0
3014,B00M5DUOBK,N82E16823816079,0
3015,B00M5DUOBK,N82E16823816081,0
3016,B00M9B3XZM,9SIA0AJ1BU4147,0
3017,B00M9B3XZM,9SIA1N82849351,0
3018,B00M9B3XZM,9SIA22F56X2126,0
3019,B00M9B3XZM,9SIA22F5CD4708,0
3020,B00M9B3XZM,9SIA3FA36D7258,0
3021,B00M9B3XZM,9SIA3TB1HF4865,0
3022,B00M9B3XZM,9SIA4A03X69441,0
3023,B00M9B3XZM,9SIA4P01PE9175,0
3024,B00M9B3XZM,9SIA4P03HJ4087,0
3025,B00M9B3XZM,9SIA4P03S12378,0
3026,B00M9B3XZM,9SIA4T01GT2711,0
3027,B00M9B3XZM,9SIA4T01H60813,0
3028,B00M9B3XZM,9SIA4T01H73124,0
3029,B00M9B3XZM,9SIA57Z4W23527,0
3030,B00M9B3XZM,9SIA5AD4AZ7303,0
3031,B00M9B3XZM,9SIA6AH20Y2815,0
3032,B00M9B3XZM,9SIA6AH2SS7219,0
3033,B00M9B3XZM,9SIA6AH2T50037,0
3034,B00M9B3XZM,9SIA6ZP4YF0813,0
3035,B00M9B3XZM,9SIA7U13RH9242,0
3036,B00M9B3XZM,9SIA7U13RH9362,0
3037,B00M9B3XZM,9SIA9HJ3JN3976,0
3038,B00M9B3XZM,9SIABHV4EG4721,0
3039,B00M9B3XZM,9SIACGB57B8118,0
3040,B00M9B3XZM,N82E16822235092,0
3041,B00M9B3XZM,N82E16822235151,0
3042,B00M9B3XZM,N82E16822236783,0
3043,B00M9B3XZM,N82E16822236784,0
3044,B00M9B3XZM,N82E16822236959,0
3045,B00MBE1WOG,1E4-0015-00153,1
3046,B00MFG58N6,9SIA0AJ27Z0241,0
3047,B00MFG58N6,9SIA0AJ5951725,0
3048,B00MFG58N6,9SIA6AU56K5537,0
3049,B00MFG58N6,9SIA9JA4KZ2360,0
3050,B00MFG58N6,9SIA9JA4N43729,0
3051,B00MFG58N6,9SIA9JJ3YB3801,0
3052,B00MFG58N6,9SIA9JJ4FK5324,0
3053,B00MFG58N6,N82E16828113936,0
3054,B00MFG58N6,N82E16828113975,0
3055,B00MFG58N6,N82E16828133822,0
3056,B00MFG58N6,N82E16828133824,0
3057,B00MG3Q5U8,N82E16833320221,1
3058,B00MH55VSW,9SIA4RE4TZ2025,0
3059,B00MH55VSW,9SIABB74AK2666,0
3060,B00MHTF1MO,9SIA4RE5084825,0
3061,B00MHTF1MO,9SIA4RE5086999,1
3062,B00MHTF1MO,9SIA4RE53D8187,0
3063,B00MHTF1OC,9SIA4RE5087507,1
3064,B00MHY9JHC,9SIA4RE40E6730,0
3065,B00MHY9JHC,9SIA9JN4167460,0
3066,B00MHY9JHC,9SIA9JN48E0052,0
3067,B00MHY9JHC,9SIA9JN48E0061,0
3068,B00MHY9JHC,9SIA9KW4EF3566,1
3069,B00MMLXIHM,N82E16819117404,1
3070,B00MMLXIKY,9SIA24G3RH7979,1
3071,B00MMLXMM8,9SIA1UH3Z96245,1
3072,B00MMLXMM8,9SIA24G3RH7979,0
3073,B00MNK34VM,9SIA0FU4969935,1
3074,B00MNK34VM,9SIAB275B48490,1
3075,B00MNOPS1W,9SIA6R43JX6404,1
3076,B00MPI5N7U,N82E16833320174,0
3077,B00MPI5N7U,N82E16833320208,1
3078,B00MPI5N7U,N82E16833320218,0
3079,B00MPI5N7U,N82E16833320228,0
3080,B00MPI5N7U,N82E16833320242,0
3081,B00MPI5N7U,N82E16833320244,0
3082,B00MPIE04M,9SIA1N83UD9978,0
3083,B00MRS4C2U,9SIA4RE4RT4150,0
3084,B00MRS4C2U,9SIA4RE4RT4950,0
3085,B00MRVJY5C,9SIA85V5687252,1
3086,B00MRVJYEI,N82E16833122667,1
3087,B00MSOIUOO,9SIA4RE4ZW6485,0
3088,B00MSOIUOO,N82E16826436024,1
3089,B00MSOP7O0,N82E16813132255,0
3090,B00MU00HGK,9SIA1N83UB7928,1
3091,B00MU00IOQ,9SIA85V4M09523,1
3092,B00MUTWEM6,9SIA1N83UA1013,1
3093,B00MWDUXZ0,9SIA0AJ2MX3855,0
3094,B00MWDUXZ0,9SIA3CF3UD1629,0
3095,B00MWDUXZ0,9SIA4X22SU9301,0
3096,B00MWDYDOC,9SIA9JA4ZT4452,1
3097,B00MYTSDU4,9SIA4RE2X62744,1
3098,B00MYTSDU4,9SIA4RE4638548,1
3099,B00MYTSDU4,9SIA4RE4NC5059,0
3100,B00MYTSDU4,9SIA9JN3FR9243,1
3101,B00MYTSDU4,9SIA9JN41C0914,1
3102,B00N12X07Y,9SIA4RE4030767,0
3103,B00N1O4RRY,N82E16819117404,1
3104,B00N1Q2DXM,N82E16811147023,0
3105,B00N1Q2DXM,N82E16811147159,0
3106,B00N1Q2DXM,N82E16811147232,1
3107,B00N2A0FU0,N82E16835146042,1
3108,B00N2ROG30,9SIA4RE4ZS2414,0
3109,B00N2ROH0C,9SIA4P03752942,0
3110,B00N2ROO2S,9SIA0AJ3KR1414,0
3111,B00N2ROO2S,9SIA0AJ3ZC2066,0
3112,B00N2ROO2S,9SIA0AJ41H6231,0
3113,B00N2ROO2S,9SIA2F84VE8862,0
3114,B00N2ROO2S,N82E16823816040,0
3115,B00N2ROO2S,N82E16823816043,1
3116,B00N2ROO2S,N82E16823816054,0
3117,B00N2ROO2S,N82E16823816055,0
3118,B00N2ROO2S,N82E16823816069,0
3119,B00N2ROO2S,N82E16823816070,0
3120,B00N2ROO2S,N82E16823816075,0
3121,B00N2ROO2S,N82E16823816076,0
3122,B00N2ROO2S,N82E16823816078,0
3123,B00N2ROO2S,N82E16823816079,0
3124,B00N2ROO2S,N82E16823816081,0
3125,B00N2S6ZUQ,9SIA0AJ0V92485,0
3126,B00N2S6ZUQ,9SIA0AJ18C2137,0
3127,B00N2S6ZUQ,N82E16822149571,1
3128,B00N3V0M92,N82E16813157543,0
3129,B00N4OB9SG,9SIA0AJ3ZC2066,0
3130,B00N4OB9SG,N82E16823816048,0
3131,B00N4OB9SG,N82E16823816049,0
3132,B00N4OB9SG,N82E16823816065,0
3133,B00N4OB9SG,N82E16823816069,0
3134,B00N4OB9SG,N82E16823816074,0
3135,B00N4OB9SG,N82E16823816075,0
3136,B00N4OB9SG,N82E16823816076,0
3137,B00N4OB9SG,N82E16823816078,0
3138,B00N4OB9SG,N82E16823816079,0
3139,B00N4OB9SG,N82E16823816081,0
3140,B00N4OBEJA,9SIA4RE5472992,0
3141,B00N4OBEJA,9SIA4RE5475213,0
3142,B00N4OBEJA,N82E16826816054,0
3143,B00N517VDK,N82E16828731010,1
3144,B00N58BK3A,9SIA2F823C2974,0
3145,B00N58BK3A,9SIA4P05AZ3550,0
3146,B00N58BK3A,N82E16828006536,0
3147,B00N58BK3A,N82E16828006537,0
3148,B00N58BK3A,N82E16828106829,0
3149,B00N5J2OP2,9SIA9JA50P1068,1
3150,B00N93QXIS,9SIA1N84600757,1
3151,B00N9HWLQC,9SIAAXT5432258,0
3152,B00N9HWUZY,9SIAAXT5432258,0
3153,B00NAWEFGU,9SIA1K645W5407,0
3154,B00NAWEFGU,N82E16820233569,0
3155,B00NAWEFGU,N82E16820233650,0
3156,B00NAWEFGU,N82E16820233703,1
3157,B00NBMHYC6,9SIA22F5CH0934,1
3158,B00NCEYGHE,N82E16833127496,0
3159,B00NEH53LW,N82E16813157543,0
3160,B00NEI59WO,9SIA1N83Z86921,0
3161,B00NFOD58M,9SIABD549U1289,1
3162,B00NFOD58M,9SIABD54BJ2986,0
3163,B00NFOD58M,9SIABD54BJ2987,0
3164,B00NGCS7YA,N82E16811853002,0
3165,B00NJBPIY0,9SIA9KW3K17652,0
3166,B00NJBPIY0,9SIA9KW3K17655,0
3167,B00NJBPIY0,N82E16820139999,0
3168,B00NJBPIY0,N82E16820239003,0
3169,B00NJR74HI,N82E16820231590,0
3170,B00NJR74HI,N82E16820231888,0
3171,B00NLZUM36,9SIA4RE4NS9978,0
3172,B00NNQDXRK,N82E16823225003,1
3173,B00NNQG0N4,N82E16823162033,1
3174,B00NODEEBQ,9SIA85V3N24559,0
3175,B00NODETZW,9SIA85V3N24559,0
3176,B00NODEXYE,9SIA85V3N24559,0
3177,B00NODF1Y0,9SIA85V3N24559,0
3178,B00NQ1CLTI,N82E16828113934,1
3179,B00NQ1CLTI,N82E16828133824,0
3180,B00NU8NEOI,9SIA85V3N24559,0
3181,B00NWB4MJ4,N82E16811853003,0
3182,B00NWEB596,9SIA1N842V6496,0
3183,B00NWEB596,9SIA4RE4ZU4205,0
3184,B00NY21MMG,N82E16813157572,0
3185,B00O1R5X4G,9SIA4RE2X62744,1
3186,B00O1R5X4G,9SIA4RE4NC5059,0
3187,B00O1R5X4G,9SIA9JN41C0914,1
3188,B00O1WETUK,N82E16813157571,0
3189,B00O7FSRK4,N82E16813157535,0
3190,B00O9ZPOPI,1UW-000E-00007,0
3191,B00O9ZPUPW,1UW-000E-00007,0
3192,B00OAK2N6U,N82E16822178435,0
3193,B00OAK2N6U,N82E16822178436,0
3194,B00OAK2N6U,N82E16822178437,0
3195,B00OAK2N6U,N82E16822178438,0
3196,B00OAK2N6U,N82E16822178861,0
3197,B00OAK2N6U,N82E16822178862,0
3198,B00OBRE5UE,N82E16820147373,1
3199,B00ODEGWN8,N82E16822235283,1
3200,B00ODEGWN8,N82E16822236807,1
3201,B00OHJY7C2,9SIA4RE31W3345,1
3202,B00OKD3FVO,N82E16828116414,1
3203,B00OKD3FVO,N82E16828116415,0
3204,B00OKD42U2,N82E16828116412,0
3205,B00OKD42U2,N82E16828118696,0
3206,B00OKLLI7Y,9SIA4RE5082089,0
3207,B00OKLLI7Y,9SIA4RE5084531,0
3208,B00ON7AX3U,N82E16833124571,1
3209,B00ORGM63C,N82E16826567003,1
3210,B00OVALJ0U,9SIA6393S85425,1
3211,B00P0NV43E,9SIA9HJ3JJ4539,0
3212,B00P0NV43E,N82E16822236342,0
3213,B00P0NV43E,N82E16822236343,0
3214,B00P0NV43E,N82E16822236344,0
3215,B00P0NV43E,N82E16822236599,0
3216,B00P3AI342,N82E16819113282,0
3217,B00P7QNAOK,9SIA6393KD8050,0
3218,B00P7TPYDM,N82E16811139054,1
3219,B00P7TPYDM,N82E16811139055,0
3220,B00P7Y4618,9SIA2F84VE8862,0
3221,B00P7Y4618,N82E16823816055,0
3222,B00P9G3570,1EE-0008-00094,1
3223,B00P9WK6NK,9SIA85V4R41681,0
3224,B00P9WK6NK,9SIA85V4SC8334,1
3225,B00PAHDQFE,9SIA6393S49338,0
3226,B00PDLXFIU,9SIA6393SG0767,0
3227,B00PE8ARE2,9SIA6393S22291,0
3228,B00PGSS5E4,9SIA6393KD2340,0
3229,B00PHZL2L4,9SIA4RE4S37136,0
3230,B00PL2DD42,9SIA6393S85148,0
3231,B00PLOXE5I,9SIA0AJ18G6908,0
3232,B00PLOXE5I,9SIA0AJ1BU4147,0
3233,B00PLOXE5I,9SIA1N82849351,0
3234,B00PLOXE5I,9SIA22F56X2126,0
3235,B00PLOXE5I,9SIA22F5CD4708,0
3236,B00PLOXE5I,9SIA3FA36D7258,0
3237,B00PLOXE5I,9SIA3TB1HF4865,0
3238,B00PLOXE5I,9SIA4A03X69441,0
3239,B00PLOXE5I,9SIA4P03HJ4087,0
3240,B00PLOXE5I,9SIA4P03S12378,0
3241,B00PLOXE5I,9SIA4T01GT2711,0
3242,B00PLOXE5I,9SIA4T01GV1405,0
3243,B00PLOXE5I,9SIA4T01H60813,0
3244,B00PLOXE5I,9SIA4T01H73124,0
3245,B00PLOXE5I,9SIA4T01H73207,0
3246,B00PLOXE5I,9SIA57Z4VM8118,0
3247,B00PLOXE5I,9SIA57Z4W23527,0
3248,B00PLOXE5I,9SIA5AD4AZ7303,0
3249,B00PLOXE5I,9SIA6AH20Y2815,0
3250,B00PLOXE5I,9SIA6AH2SS7219,0
3251,B00PLOXE5I,9SIA6AH2T50037,0
3252,B00PLOXE5I,9SIA6ZP4YF0813,0
3253,B00PLOXE5I,9SIA7U13RH9242,0
3254,B00PLOXE5I,9SIA7U13RH9362,0
3255,B00PLOXE5I,9SIA9HJ3JN3976,0
3256,B00PLOXE5I,9SIACGB57B8118,0
3257,B00PLOXE5I,N82E16822235151,0
3258,B00PLOXE5I,N82E16822236784,0
3259,B00PLOXE5I,N82E16822236890,0
3260,B00PNHDQFG,N82E16822165670,1
3261,B00PNKJLBG,9SIA9B54042471,1
3262,B00PSFDF2W,N82E16817256063,0
3263,B00PV1XUVE,9SIA9JJ3YB3801,0
3264,B00PVDO8YK,N82E16833127686,1
3265,B00PWUI7JY,9SIA0AJ2MH2158,1
3266,B00PXIW9ZI,9SIA85V3N24559,0
3267,B00PY0KAGU,9SIA6393SE2172,1
3268,B00PZ9OT4Y,9SIA2F823C2780,1
3269,B00PZX26NQ,N82E16833320167,0
3270,B00PZX26NQ,N82E16833320228,1
3271,B00Q3BDOM6,N82E16811352051,1
3272,B00Q6FVL0Q,N82E16813157578,1
3273,B00Q6QLKKG,9SIABD54BJ2996,1
3274,B00Q7PQWS6,N82E16813157536,0
3275,B00QCEWTAW,N82E16835608068,1
3276,B00QD530AI,9SIA2NT3D88699,1
3277,B00QFXOL5G,9SIA9HJ3JJ4539,0
3278,B00QG6R802,9SIA6393KD2340,0
3279,B00QG6R802,9SIA6393KD8050,0
3280,B00QL63ZBI,9SIA1N83UD9906,0
3281,B00QR6UR2W,N82E16833124530,1
3282,B00QTP1A9A,N82E16813157536,0
3283,B00R2AZLD2,9SIA0AJ3UC7875,0
3284,B00R2AZLD2,9SIA85V5687252,0
3285,B00R2AZLD2,N82E16833122786,0
3286,B00R33ZBQU,9SIA1N83U89988,0
3287,B00R33ZBQU,9SIA1N83U90798,0
3288,B00R33ZBQU,9SIA1N83U90893,0
3289,B00R33ZBQU,9SIA2F84BC9224,0
3290,B00R33ZBQU,9SIA2F84BC9814,0
3291,B00R33ZBQU,9SIA2F84BC9923,0
3292,B00R33ZBQU,9SIA2F84BD0541,0
3293,B00R33ZBQU,9SIA85V4SC8495,0
3294,B00R33ZBQU,N82E16817438013,0
3295,B00R33ZBQU,N82E16817438017,0
3296,B00R33ZBQU,N82E16817438035,0
3297,B00R33ZBQU,N82E16817438053,0
3298,B00R33ZBQU,N82E16817438056,0
3299,B00R4O9LXM,N82E16822149623,0
3300,B00R7FHZXQ,9SIA9B54NC2845,1
3301,B00RDLA9VO,N82E16835494018,1
3302,B00RDLA9VO,N82E16835494019,0
3303,B00RLLURZO,9SIA1KT14U5900,0
3304,B00RORBQNW,9SIA2F84D69192,1
3305,B00RORBQNW,N82E16811139016,0
3306,B00RORBQNW,N82E16811139040,0
3307,B00RQJRXMQ,0E6-000U-00001,1
3308,B00RWNUS78,9SIA4RE5528382,0
3309,B00S0DBGFC,N82E16820231888,0
3310,B00S1LNNFY,9SIA2F839G9300,0
3311,B00S1LNNFY,N82E16822154665,0
3312,B00S1LNNFY,N82E16822154740,0
3313,B00S1LNNFY,N82E16822154750,0
3314,B00S74JAHK,1EE-0005-006B8,1
3315,B00S74JAHK,N82E16828414481,1
3316,B00S7YA5FQ,9SIA4UF1W87430,0
3317,B00S7YA5FQ,9SIA4UF2DZ6565,1
3318,B00S7YA5FQ,9SIA4UF30R0134,0
3319,B00S89F4TW,9SIA1K645W5407,0
3320,B00S89F4TW,N82E16820233567,0
3321,B00S89F4TW,N82E16820233568,0
3322,B00S89F4TW,N82E16820233569,0
3323,B00S89F4TW,N82E16820233650,0
3324,B00S89F4TW,N82E16820233757,0
3325,B00S8JUJLA,N82E16813157581,0
3326,B00S9SGNNS,N82E16833320174,0
3327,B00S9SGNNS,N82E16833320218,1
3328,B00S9SGNNS,N82E16833320242,0
3329,B00S9SGNNS,N82E16833320244,0
3330,B00SAYCFF6,N82E16811208059,1
3331,B00SMSUBMY,9SIA5GC4YK4601,0
3332,B00SMSY01M,9SIA6393SG0767,0
3333,B00SO1FVWE,9SIA6393T04525,0
3334,B00SOM81Q6,9SIABMT4XB8319,0
3335,B00SQ61Q9O,9SIABD54BJ2996,1
3336,B00STQYEIG,N82E16828116433,0
3337,B00STQYEIG,N82E16828118696,0
3338,B00STQYFIU,N82E16828116414,0
3339,B00STQYFIU,N82E16828116415,0
3340,B00STQYFIU,N82E16828116434,1
3341,B00SV72Y3A,9SIA2F75BU4266,1
3342,B00SV72ZA2,9SIA0AJ30R7600,1
3343,B00SV7IEJI,9SIA25V35K3157,0
3344,B00T4BWUUY,N82E16811146197,0
3345,B00T4BWUUY,N82E16811146198,0
3346,B00T7XTT6C,9SIA85V52G1659,1
3347,B00T7XTT6C,9SIA85V5AJ4689,0
3348,B00T7XTT6C,N82E16813128763,1
3349,B00TBHYYFK,9SIAADY44C5770,1
3350,B00TCU295S,N82E16833156494,1
3351,B00TFVTE9I,9SIA85V3SS0908,1
3352,B00TGAX520,9SIA4M552Y7884,0
3353,B00TGAX520,9SIA4RE40S1878,0
3354,B00TGAX520,9SIA4RE4TJ9542,0
3355,B00TGC8SAC,9SIA1N83VM3569,0
3356,B00TKFCYP0,9SIA12K09U9290,0
3357,B00TKFCYP0,9SIA12K1078662,0
3358,B00TKFCYP0,9SIA1T53J52958,0
3359,B00TKFCYP0,9SIA4HG2541515,0
3360,B00TKFCYP0,9SIA7HK3YM3831,0
3361,B00TKFCYP0,N82E16820171497,0
3362,B00TKFCYP0,N82E16820171498,0
3363,B00TKFCYP0,N82E16820171499,0
3364,B00TKFCYP0,N82E16820171505,0
3365,B00TKFCYP0,N82E16820173057,1
3366,B00TKFD51M,9SIA4RE2YV4416,1
3367,B00TQIT1W0,9SIA85V4M09763,1
3368,B00TR8YL4W,N82E16819113399,1
3369,B00TUKFLZA,9SIA0AJ2MH2159,0
3370,B00TUKFLZA,N82E16828112465,0
3371,B00TUKFLZA,N82E16828112466,0
3372,B00TVACKEE,1EE-0005-006H9,1
3373,B00TVACKEE,N82E16828414500,1
3374,B00U0KEHJK,9SIA0AJ1RH1076,0
3375,B00U0KEHJK,9SIA67S2154813,0
3376,B00U0KEHJK,9SIA9HJ3JX9155,0
3377,B00U0KEHJK,9SIAAEE4F65004,0
3378,B00U3LM5Z4,9SIA6YZ2MX1496,0
3379,B00U3LM5Z4,9SIA6YZ2MX1497,0
3380,B00U3LOUXY,9SIA6YZ2MX1496,0
3381,B00U853JFA,N82E16813132510,0
3382,B00U8P9D6Y,9SIAASP40M2486,0
3383,B00UBQZPXK,N82E16823201082,1
3384,B00UBQZPXK,N82E16823201085,0
3385,B00UF2X5S2,9SIA85V3R92297,1
3386,B00UF9E6XI,9SIA6393KD2340,0
3387,B00UF9E6XI,9SIA6393KD8050,0
3388,B00UF9E6XI,9SIA6393T04906,0
3389,B00UIY3N66,9SIA6393T04906,0
3390,B00UJGGFZY,9SIA6393S85426,1
3391,B00UMPAESG,9SIA1N83UA1013,1
3392,B00UMVCDW0,9SIA9DE3SA7099,0
3393,B00UMVCDW0,9SIA9HJ3JJ4539,0
3394,B00UOYQA74,9SIA85V3RM6146,1
3395,B00USS6TLS,9SIA2691JA6282,0
3396,B00UVN21DK,N82E16833124600,1
3397,B00UXC3L24,9SIA4RE53D8286,0
3398,B00V53AFYW,9SIA12K0F13305,0
3399,B00V53AFYW,9SIA12K1078662,1
3400,B00V53AFYW,9SIA7HK3YM3831,0
3401,B00V62I9U4,N82E16835856028,0
3402,B00V7TQE0I,N82E16826556084,0
3403,B00VB3Y89E,N82E16835608071,1
3404,B00VDWJZAU,9SIA1K656X8840,1
3405,B00VGNUKXM,9SIA67S2157746,1
3406,B00VGNUKXM,9SIAAEE3XE0748,0
3407,B00VGNUKXM,9SIAAEE3XR1036,0
3408,B00VGNUKXM,9SIAAEE4SK1872,0
3409,B00VHKZ6I8,N82E16819117543,1
3410,B00VIJI9G4,9SIA0AJ3UC7875,0
3411,B00VIJI9G4,9SIA85V5687252,0
3412,B00VIJI9G4,N82E16833122786,0
3413,B00VJBFLIA,1Z4-0051-00010,1
3414,B00VMCKV2C,N82E16813157543,0
3415,B00VTFA2QM,N82E16813157588,1
3416,B00VUK54F0,9SIA2F84D69401,0
3417,B00VX1GGWQ,9SIA85V4M09442,0
3418,B00VX1GGWQ,9SIA85V4M09937,0
3419,B00VX1GGWQ,N82E16813128822,1
3420,B00VX1GGZ8,9SIA85V4M09442,0
3421,B00VX1GGZ8,9SIA85V4M09713,0
3422,B00VX1GGZ8,9SIA85V4M09841,0
3423,B00VX1GGZ8,9SIA85V4M09937,0
3424,B00VX1GGZ8,9SIA85V4M10171,0
3425,B00VX1GGZ8,9SIA85V4S50090,0
3426,B00VX1GGZ8,N82E16813128718,0
3427,B00VX1GGZ8,N82E16813128822,0
3428,B00VX1GGZ8,N82E16813128930,0
3429,B00W0Z7BX2,9SIA6UM2N85097,1
3430,B00W4TREZO,9SIA1K656X8840,1
3431,B00W4TREZO,9SIA1UH3ZC0549,0
